Route,TrafficCondition,RoadCondition,WeatherCondition,BusCapacity,AvgSpeed,DistanceToDestination,TimeOfDay,DayType,Delay
Route_20,low,poor,sunny,32,47.057546823125875,17.31357461121042,evening,weekend,40.146697218560014
Route_20,medium,good,sunny,33,32.86506738379681,23.767881421514552,night,weekday,10.199638173805976
Route_20,high,poor,rainy,22,51.26445324491516,23.29542620701309,evening,weekend,47.54500345765374
Route_20,low,poor,sunny,48,55.84925831605547,6.241171664016155,morning,weekend,39.23096205338357
Route_20,medium,good,rainy,24,27.04941521000325,9.24593024846495,night,weekday,17.433196676071855
Route_20,medium,poor,rainy,43,26.394025661105726,19.390574333084245,night,weekday,38.207228015160695
Route_20,low,good,foggy,12,30.370184379474736,18.214531559365856,evening,weekend,26.578752712303558
Route_20,low,good,rainy,38,47.58035404603306,15.674829125119444,evening,weekday,29.040003591665702
Route_20,low,average,foggy,32,48.337795011693615,16.866491682448732,afternoon,weekday,20.537343008178958
Route_20,low,good,rainy,19,48.253002062063004,21.602401130242956,evening,weekend,32.904003797815214
Route_20,high,good,sunny,25,50.89847442387609,27.69029802341471,evening,weekday,30.28154892808049
Route_20,high,poor,rainy,43,32.82239970206945,14.323916434923271,afternoon,weekend,33.26765111490975
Route_20,high,good,rainy,27,34.328882354761696,26.885273876109437,morning,weekday,57.34180641706743
Route_20,low,good,foggy,21,28.48297013634303,20.856383121641308,night,weekday,12.223941573281591
Route_20,medium,good,foggy,34,58.003584974732185,26.38978675434875,morning,weekend,27.535639153884382
Route_20,medium,good,sunny,20,48.109895611735986,13.998800993518097,morning,weekend,20.080118762217296
Route_20,low,average,sunny,28,55.634052046952995,9.273632009367496,night,weekday,9.559962697923389
Route_20,medium,poor,foggy,25,37.60455928123601,28.268780678396045,afternoon,weekday,37.80229828284651
Route_20,low,poor,sunny,21,33.53022241979589,7.949171652621987,evening,weekday,25.192708747585456
Route_20,medium,poor,rainy,40,46.02257287885108,6.893431177426693,afternoon,weekday,26.711751148035276
Route_20,low,poor,rainy,19,22.678995624618675,26.56489237822005,night,weekend,36.801989146474305
Route_20,low,poor,foggy,48,29.749893182499804,12.332578293087666,afternoon,weekday,29.88463480177438
Route_20,low,good,rainy,22,21.408330503286344,11.75994382496708,evening,weekday,25.769743752918124
Route_20,high,poor,sunny,17,45.53171170755327,23.32446169627789,afternoon,weekend,32.98040079941447
Route_20,low,poor,rainy,24,44.310298969937975,26.01222921783104,afternoon,weekend,32.856406370192985
Route_20,medium,average,foggy,25,45.553678151078785,14.26121540038729,evening,weekend,32.961247965710164
Route_20,low,good,sunny,44,46.22640299989027,5.185388027252683,night,weekend,12.812702387323721
Route_20,low,average,foggy,39,29.05666033247869,20.048808806698272,night,weekend,11.710971181164249
Route_20,medium,poor,rainy,48,28.453212185862643,16.435884917558866,evening,weekend,41.90764490219456
Route_20,high,poor,rainy,27,23.49122487666645,5.385391201721114,night,weekend,39.65807741601201
Route_20,low,poor,foggy,46,31.02539326780343,14.510509648374207,morning,weekend,33.1385877386046
Route_20,low,poor,foggy,39,30.475810514208458,24.659665997162964,morning,weekday,44.5906344771434
Route_20,high,poor,sunny,31,52.967765999721166,15.59339514273734,evening,weekday,40.952676896584784
Route_20,low,average,rainy,34,56.80203704175936,16.905003429504205,afternoon,weekend,16.846604335289104
Route_20,high,poor,sunny,21,50.70024257658995,17.96107782673267,night,weekend,48.74819549119909
Route_20,high,good,foggy,21,25.700593632114263,5.641809610002178,morning,weekday,44.5401057619746
Route_20,medium,good,rainy,44,22.72494785209231,14.15248471855735,night,weekend,15.249903583747033
Route_20,low,average,rainy,46,47.91779419964277,16.968207464994713,afternoon,weekend,19.73858016427657
Route_20,medium,poor,sunny,20,57.640584442982494,15.244204548521799,night,weekend,15.285894817651394
Route_20,high,poor,foggy,27,25.725002188523124,20.475280723688776,morning,weekend,69.22699089201915
Route_20,high,average,rainy,27,57.66556403775133,17.29002802667504,night,weekday,30.870610964725785
Route_20,medium,average,sunny,16,21.79901602530091,9.855529749107841,evening,weekend,13.652352398704323
Route_20,high,poor,rainy,29,49.26081812434566,16.347677794266406,morning,weekend,50.318131905991656
Route_20,medium,average,sunny,13,52.061788583443665,13.944013612931535,morning,weekday,21.29828461036422
Route_20,medium,good,sunny,31,45.24367793565299,8.266199394577448,evening,weekday,18.290379301325313
Route_20,medium,good,rainy,20,23.734856423641308,14.47634672618306,night,weekend,23.247722331998798
Route_20,low,good,foggy,35,56.84460591270282,10.461920678241222,afternoon,weekend,21.370500736447738
Route_20,high,good,sunny,49,46.233358844342504,21.493504201883134,evening,weekend,33.27369834943138
Route_20,medium,good,rainy,47,52.44038553377301,24.411267520977788,morning,weekday,26.053414803618615
Route_20,medium,poor,rainy,30,41.59718629021965,24.845272396700793,afternoon,weekend,28.966526006907763
Route_20,high,poor,foggy,43,31.198673743883614,27.952730964881514,evening,weekday,49.993208152821296
Route_20,low,average,sunny,43,49.83737953787195,27.624572137421282,night,weekend,17.48464446428689
Route_20,medium,average,sunny,11,26.227910338324634,11.3455696238359,morning,weekday,25.007238381708554
Route_20,low,poor,rainy,48,40.0094303924994,28.435412825040277,night,weekday,32.851069032230924
Route_20,low,poor,sunny,17,24.14558548990899,10.430847227365351,afternoon,weekend,27.854297901338196
Route_20,medium,average,rainy,22,49.8689036991444,24.68961662044815,evening,weekday,39.368997830431525
Route_20,high,average,rainy,41,43.42209315800607,6.749439791172461,afternoon,weekday,33.41413826344288
Route_20,high,average,sunny,16,51.68031344544896,8.231470249510405,morning,weekend,34.75403623961779
Route_20,high,good,sunny,35,42.933157829800706,20.215174222071038,morning,weekday,41.584339706808024
Route_20,low,average,sunny,13,55.70573168332631,24.4944531353705,night,weekend,12.382538186609214
Route_20,high,good,rainy,21,44.36061017344745,18.22080999079206,night,weekday,37.617319144608594
Route_20,low,poor,foggy,29,57.76711250806268,26.110178308184384,afternoon,weekend,36.391718517605014
Route_20,low,poor,rainy,48,36.6942017202507,12.099001304817806,evening,weekday,36.007696680012764
Route_20,medium,poor,sunny,16,57.043943358174644,10.462213198095686,night,weekday,25.865292404246496
Route_20,low,average,foggy,20,57.88248278719716,5.3553913225767396,night,weekend,7.975207283628012
Route_20,medium,good,rainy,32,47.73960288229993,17.85166991674412,afternoon,weekday,20.10275923944349
Route_20,medium,average,foggy,43,59.6850635935893,7.283548023717372,afternoon,weekend,14.264032737685806
Route_20,high,average,foggy,10,56.0846003835393,23.983486933970177,evening,weekend,38.967020687220604
Route_20,high,average,rainy,47,45.75153963574008,8.125114615534402,night,weekend,35.79526067230272
Route_20,low,average,sunny,48,26.18881674083696,21.44310588798674,night,weekday,13.712505873310379
Route_20,medium,average,sunny,45,26.03873562563107,7.592213606726676,afternoon,weekend,14.182605181223739
Route_20,low,average,sunny,13,27.079533257693544,20.043040893087394,morning,weekend,23.94624852369157
Route_20,low,poor,sunny,49,33.22224330491139,17.99762486646204,afternoon,weekend,19.126895804130235
Route_20,high,average,sunny,48,44.24442807137595,14.34282302871165,morning,weekday,44.08396907953042
Route_20,high,poor,foggy,10,50.58024540151895,21.356972528291926,morning,weekday,47.14206401237585
Route_20,low,good,rainy,26,42.533383223673646,21.92370285723513,afternoon,weekend,8.485582102346775
Route_20,low,average,rainy,17,31.688583796595044,23.835419900792036,night,weekend,19.14584516777594
Route_20,medium,good,foggy,10,40.77486265953289,27.439176444437553,afternoon,weekday,25.426804059196105
Route_20,medium,average,rainy,41,50.68748225939241,6.925737200727312,night,weekend,15.835996549818239
Route_20,high,average,foggy,35,28.22397938590023,23.931009879242882,morning,weekend,50.578107369254724
Route_20,low,average,foggy,40,55.24020507647693,16.539919974225697,night,weekday,10.944681483191713
Route_20,medium,average,foggy,42,51.190128689423105,23.15912605407894,night,weekday,19.514511797113975
Route_20,high,poor,rainy,50,46.49579725544459,15.270838051996039,night,weekend,49.91505641939216
Route_20,low,average,rainy,28,28.66266942797518,22.029420540380436,evening,weekday,24.835803365566225
Route_20,low,poor,rainy,13,51.143487426074586,26.627455130781893,afternoon,weekday,33.493492663350494
Route_20,medium,average,rainy,26,54.3526924090996,27.799184716960312,evening,weekday,36.69365169825298
Route_20,high,good,sunny,28,51.15451668057645,25.880600757036884,evening,weekend,35.91096257971252
Route_20,high,average,sunny,44,51.644846221758044,10.47360878958891,evening,weekend,34.67342606500158
Route_20,medium,poor,rainy,40,45.27169042772259,18.918347464104862,evening,weekend,31.313572680564576
Route_20,low,poor,sunny,20,54.76689377404432,11.250843191515346,afternoon,weekday,12.89494226821158
Route_20,low,good,foggy,48,51.985485183932425,6.2930418792322484,afternoon,weekday,18.230506458092435
Route_20,low,poor,rainy,12,50.86962164440474,8.10657816436203,afternoon,weekend,34.517232918095445
Route_20,high,poor,foggy,24,44.191796954059974,29.772532679103897,afternoon,weekend,40.897803262633616
Route_20,low,poor,rainy,39,26.16371787567902,11.74696516653432,night,weekend,29.23171083940493
Route_20,high,average,rainy,33,56.913161589894294,29.970788012857,morning,weekday,43.37529313141482
Route_20,high,good,sunny,38,28.245107467851756,29.82898302671716,evening,weekday,36.08354525045318
Route_20,medium,good,sunny,26,30.47796322650904,28.02397711836731,morning,weekday,29.434143909418335
Route_20,medium,average,foggy,17,55.04630817697905,10.744091971206043,evening,weekend,24.57922307058371
Route_20,low,average,rainy,35,54.06515339271821,19.656582134679937,afternoon,weekend,17.853628432215622
Route_20,low,average,foggy,46,26.464740135697397,14.706941321547466,night,weekday,20.554189200267082
Route_20,medium,average,foggy,43,55.20799827110678,12.537692530084819,night,weekend,16.24047808685167
Route_20,medium,average,rainy,31,26.006433607784075,20.910895357426817,morning,weekend,29.66494010482092
Route_20,medium,average,sunny,27,36.189030610654044,29.21322767976262,morning,weekend,28.25162728492983
Route_20,low,poor,sunny,48,44.9944334268297,28.50234685151345,morning,weekday,25.35123721597379
Route_20,high,average,foggy,42,30.52228858248074,23.93123509442964,night,weekday,41.083106037534954
Route_20,low,poor,rainy,13,48.13454934487551,19.131755473242155,evening,weekend,45.4383739597948
Route_20,low,poor,sunny,50,32.44518786146425,8.702744184202706,morning,weekday,30.48004904317114
Route_20,low,good,rainy,45,48.05137404151054,8.650505428605182,afternoon,weekday,17.022224579970803
Route_20,medium,poor,sunny,35,21.876385402921393,10.434176586075631,evening,weekday,37.74475066855251
Route_20,medium,good,rainy,48,28.716070558814252,5.116757993463013,afternoon,weekend,18.026926814956123
Route_20,medium,good,sunny,20,21.10459638135,25.799352563865398,morning,weekend,15.051684468287615
Route_20,low,average,foggy,27,37.68208975763904,25.97528796561949,afternoon,weekday,22.177875857424652
Route_20,medium,average,sunny,17,23.645450316832594,12.395737374249448,evening,weekend,10.456415381072876
Route_20,high,average,rainy,12,55.595711940731505,24.68955706686124,morning,weekday,46.9518196661147
Route_20,low,good,sunny,34,23.681270111619142,14.751620743720677,night,weekday,6.205619569871371
Route_20,high,good,sunny,24,56.87952172433335,20.555705016124513,morning,weekday,32.73588761414236
Route_20,low,average,rainy,21,23.312025625025484,7.0440369913736545,night,weekend,24.83696552022827
Route_20,medium,poor,sunny,36,41.0985748959704,12.006757042737766,afternoon,weekday,20.38562474030448
Route_20,medium,good,rainy,12,22.934530152507847,11.019853350579876,afternoon,weekend,22.092395675500157
Route_20,high,poor,sunny,23,40.368325973518004,22.809944638709606,morning,weekday,54.181745590702754
Route_20,high,average,rainy,32,57.48664228121183,28.660311370918908,evening,weekend,38.485082410151634
Route_20,low,good,foggy,20,30.514557746737488,14.669005267958273,morning,weekend,24.458999654222318
Route_20,medium,good,sunny,44,40.176458241763896,12.167228878723453,morning,weekend,22.421300702009617
Route_20,medium,average,foggy,49,50.59827746706083,16.317080015717018,evening,weekend,28.25155137089161
Route_20,low,poor,foggy,25,44.02624357946535,7.387333713296694,evening,weekday,36.139509428300585
Route_20,medium,poor,foggy,32,33.247621221522635,18.692025306703048,evening,weekday,49.74836931753785
Route_20,low,poor,foggy,39,50.503604212207954,12.8029582356358,night,weekend,26.6865529372044
Route_20,medium,poor,foggy,40,59.79062587571499,22.694973144047964,morning,weekday,39.94817160261933
Route_20,medium,good,foggy,43,40.736811127163115,19.00884585016633,night,weekend,8.261288817969369
Route_20,high,good,rainy,12,40.912089238415795,26.11924482432622,afternoon,weekend,38.818424474242704
Route_20,medium,good,sunny,21,23.766032448615192,27.619582645307236,afternoon,weekday,6.944336790203688
Route_20,high,poor,foggy,16,49.924965578753955,27.938187843639696,night,weekend,38.285179028924865
Route_20,medium,poor,foggy,22,21.795738581146896,7.5649100901979835,night,weekday,34.720191446337
Route_20,high,poor,rainy,24,59.10983297766649,7.328020563354114,evening,weekday,48.98918825434991
Route_20,high,poor,sunny,43,40.07201484001702,8.936277691663362,morning,weekend,47.49784899050615
Route_20,high,good,sunny,10,38.99043634271173,27.982424927286967,morning,weekday,37.89018849427909
Route_20,high,good,foggy,24,41.130104367499335,10.181568375863147,night,weekend,24.725206398467353
Route_20,medium,average,foggy,27,38.13633204080952,16.74948448700834,evening,weekend,27.953631769012816
Route_20,high,average,sunny,50,46.39396270559938,21.88361393832507,evening,weekday,34.6221752320273
Route_20,high,good,foggy,31,44.03436148251874,24.47354866703289,evening,weekday,35.86837458315076
Route_20,low,poor,sunny,44,27.536693442890417,14.697902101195698,morning,weekday,30.99617743932843
Route_20,low,good,rainy,36,33.982146634337965,8.573114055212518,afternoon,weekday,12.300937751302861
Route_20,medium,average,sunny,17,49.06523602091741,14.402394966983877,morning,weekend,19.793765591160827
Route_20,high,good,foggy,31,31.037343662623282,17.029779405142,morning,weekend,44.25263662010003
Route_20,medium,good,sunny,41,25.108183401828484,29.818481797177842,evening,weekend,29.989248578664768
Route_20,medium,good,rainy,24,45.1837329134289,8.46160905543348,afternoon,weekday,16.776021946931763
Route_20,high,average,foggy,33,28.031051272730657,22.5544121336996,evening,weekend,41.8300115646202
Route_20,high,average,sunny,30,46.49388074745215,24.11675840669979,night,weekend,27.12075881860401
Route_20,medium,good,sunny,33,45.90100612345807,14.137391257068083,morning,weekend,24.12991171532532
Route_20,high,good,foggy,45,38.788955426203394,20.330942745456017,morning,weekday,36.23846376014348
Route_20,medium,good,sunny,17,29.384712868415082,12.7439290221094,evening,weekend,23.596216006870733
